name,price,usual_price,discount,description,url,image,categories,store
Jerez Sherry 887 medium,6.59,6.59,null,"Druivenras: palomino Land, streek: Spanje, Jerez Lekker bij: kaas, kip VeganPrijswinnaar","https://www.ah.nl/producten/product/wi1446/jerez-sherry-887-medium
",https://static.ah.nl/dam/product/AHI_434d50303133373833?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Wijn en bubbels/Port, sherry/Sherry/Half zoete sherry/Spaanse sherry (half zoet)",Albert Heijn
Conqueror Port white,6.99,6.99,null,"Druivenras: malvasia, rabigato, codega, viosinho Land, streek: Portugal, Douro Lekker bij: kaas, dessert Prijswinnaar","https://www.ah.nl/producten/product/wi1453/conqueror-port-white
",https://static.ah.nl/dam/product/AHI_43545239393434363532?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Wijn en bubbels/Port, sherry/Port/Witte port",Albert Heijn
Conqueror Ruby port,6.99,6.99,null,"Druivenras: touriga nacional, touriga franca, tinto cao, tinta barroca, tinto roriz Land, streek: Portugal, Douro Lekker bij: dessert, kaas Prijswinnaar","https://www.ah.nl/producten/product/wi1460/conqueror-ruby-port
",https://static.ah.nl/dam/product/AHI_434d50313433303034?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Wijn en bubbels/Port, sherry/Port/Rode port/Ruby port",Albert Heijn
AH Engelse melange meerkops,0.65,0.65,null,"Engelse Melange van AH, 20 zakjes. Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan","https://www.ah.nl/producten/product/wi1477/ah-engelse-melange-meerkops
",https://static.ah.nl/dam/product/AHI_43545239373830353231?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Thee/Zwarte thee/Zwarte thee meerkops",Albert Heijn
AH Engelse melange meerkops,0.99,0.99,null,"Engelse Melange van AH, 40 zakjes. Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan","https://www.ah.nl/producten/product/wi1478/ah-engelse-melange-meerkops
",https://static.ah.nl/dam/product/AHI_43545239373830353238?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Thee/Zwarte thee/Zwarte thee meerkops",Albert Heijn
AH Earl grey thee meerkops,0.65,0.65,null,"Ideale middagthee van AH, 20 zakjes Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan","https://www.ah.nl/producten/product/wi1479/ah-earl-grey-thee-meerkops
",https://static.ah.nl/dam/product/AHI_43545239373830353331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Thee/Zwarte thee/Zwarte thee meerkops",Albert Heijn
Perla Huisblends Decaf snelfiltermaling,3.99,3.99,null,"Perla cafeïnevrije gemalen koffie is mooi uitgebalanceerd, vol en rond van smaak en geurig. Voor het perfecte kopje koffie. Smaaksegment: soepel & gebalanceerd Medium gebrand Arabica en Robusta bonen Smaakintensiteit #06 Vegan","https://www.ah.nl/producten/product/wi1486/perla-huisblends-decaf-snelfiltermaling
",https://static.ah.nl/dam/product/AHI_43545239373938373631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Koffie/Snelfilterkoffie/Snelfilterkoffie (cafeïnevrij)",Albert Heijn
Perla Huisblends Aroma Snelfiltermaling,6.99,6.99,null,"Koffieliefhebbers kunnen hun hart ophalen met Perla Aroma gemalen koffie. Mooi uitgebalanceerd, vol en rond van smaak en geurig. Voor het perfecte kopje koffie. Smaaksegment: soepel & gebalanceerd Medium gebrand Een perfecte blend van Arabica en Robusta bonen Smaakintensiteit #06 Vegan","https://www.ah.nl/producten/product/wi1487/perla-huisblends-aroma-snelfiltermaling
",https://static.ah.nl/dam/product/AHI_43545239383030303335?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Koffie/Snelfilterkoffie/Snelfilterkoffie (regular)",Albert Heijn
Perla Huisblends Aroma snelfiltermaling,3.79,3.79,null,"Koffieliefhebbers kunnen hun hart ophalen met Perla Aroma gemalen koffie. Mooi uitgebalanceerd, vol en rond van smaak en geurig, voor het perfecte kopje koffie. Smaaksegment: soepel & gebalanceerd Medium gebrand De perfecte blend van Arabica en Robusta bonen Smaakintensiteit #06 Vegan","https://www.ah.nl/producten/product/wi1494/perla-huisblends-aroma-snelfiltermaling
",https://static.ah.nl/dam/product/AHI_43545239373939343538?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Koffie/Snelfilterkoffie/Snelfilterkoffie (regular)",Albert Heijn
AH Slagroom,1.59,1.59,null,"AH Slagroom is vol en romig van smaak. Heerlijk in combinatie met appeltaart, gebak of warme dranken. Vol en romig van smaak Vega","https://www.ah.nl/producten/product/wi1498/ah-slagroom
",https://static.ah.nl/dam/product/AHI_434d50323533323435?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Creme fraiche, slagroom, kookroom, kokosmelk/Slagroom",Albert Heijn
AH Chocoladevla,1.69,1.69,null,Wat is Nutri-Score? Romige vla met volle chocoladesmaak Om op elk moment lekker van te genieten. Uit Nederland,"https://www.ah.nl/producten/product/wi1501/ah-chocoladevla
",https://static.ah.nl/dam/product/AHI_43545239383837363030?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Vla en pap/Vla/Chocolade vla",Albert Heijn
Campina Dubbelvla chocolade vanille,2.39,2.39,null,"De oer-hollandse Campina dubbelvla is het toetje der toetjes vanwege de rijke smaak en lekkere saus. Daarnaast besteden Campina boeren extra aandacht aan koe, natuur en klimaat. Planetproof gecertificeerd en daarmee duurzamer geproduceerd Gemaakt van Nederlandse weidemelk Vega","https://www.ah.nl/producten/product/wi1502/campina-dubbelvla-chocolade-vanille
",https://static.ah.nl/dam/product/AHI_43545239393337373733?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Vla en pap/Vla/Dubbelvla",Albert Heijn
De Zaanse Hoeve Karnemelk,1.19,1.19,null,"Wat is Nutri-Score? Verse friszure karnemelk, lekker voor ieder moment van de dag. Lekker, vers en gezond Van nature rijk aan eiwit, calcium en vitamines PrijsfavorietVega","https://www.ah.nl/producten/product/wi1503/de-zaanse-hoeve-karnemelk
",https://static.ah.nl/dam/product/AHI_43545239393331373336?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Melk/Karnemelk",Albert Heijn
AH Verse slagroom,0.99,0.99,null,Wat is Nutri-Score? Vol & romig van smaak Makkelijk luchtig op te kloppen Vega,"https://www.ah.nl/producten/product/wi1505/ah-verse-slagroom
",https://static.ah.nl/dam/product/AHI_43545239363838323834?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Creme fraiche, slagroom, kookroom, kokosmelk/Slagroom",Albert Heijn
AH Halfvolle biogarde stand,1.55,1.55,null,"Wat is Nutri-Score? Halfvolle Biogarde standyoghurt Gegarandeerd van biologische herkomst Gemaakt van unieke biogarde cultuur Rijpt in de beker, los van structuur VegaBiologisch","https://www.ah.nl/producten/product/wi1506/ah-halfvolle-biogarde-stand
",https://static.ah.nl/dam/product/AHI_43545239363736393935?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Yoghurt en kwark/Yoghurt/Yoghurt naturel/Halfvolle yoghurt",Albert Heijn
AH Volle biogarde roer,1.59,1.59,null,Wat is Nutri-Score? Volle Biogarde roeryoghurt Gegarandeerd van biologische herkomst Gemaakt van unieke biogarde cultuur Mild van smaak VegaUit NederlandBiologisch,"https://www.ah.nl/producten/product/wi1507/ah-volle-biogarde-roer
",https://static.ah.nl/dam/product/AHI_43545239383531383030?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Yoghurt en kwark/Yoghurt/Yoghurt naturel/Halfvolle yoghurt",Albert Heijn
AH Biogarde magere kwark,2.09,2.09,null,Wat is Nutri-Score? Mild friszure smaak Bereid met de originele Biogarde culturen VegaBiologisch,"https://www.ah.nl/producten/product/wi1508/ah-biogarde-magere-kwark
",https://static.ah.nl/dam/product/AHI_43545239363737303438?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Yoghurt en kwark/Kwark/Magere kwark",Albert Heijn
AH Blanke vla,1.85,1.85,null,Wat is Nutri-Score? Deze frisse blanke vla heeft een zachte smaak is en lekker dik van structuur. Om op elk moment lekker van te genieten. Uit Nederland,"https://www.ah.nl/producten/product/wi1509/ah-blanke-vla
",https://static.ah.nl/dam/product/AHI_43545239383837363039?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Vla en pap/Vla/Blanke vla",Albert Heijn
De Zaanse Hoeve Vanille vla,1.09,1.09,null,Wat is Nutri-Score? Genieten kan op ieder moment van de dag met De Zaanse Hoeve vanille vla. Zacht en romig van smaak Prijsfavoriet,"https://www.ah.nl/producten/product/wi1510/de-zaanse-hoeve-vanille-vla
",https://static.ah.nl/dam/product/AHI_43545239393239313030?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Vla en pap/Vla/Vanille vla",Albert Heijn
AH Magere melk,1.35,1.35,null,Wat is Nutri-Score? Natuurlijk lekker Makkelijk te openen en te hersluiten VegaUit Nederland,"https://www.ah.nl/producten/product/wi1516/ah-magere-melk
",https://static.ah.nl/dam/product/AHI_43545239383331383337?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Melk/Magere melk",Albert Heijn
AH Volle yoghurt,1.59,1.59,null,Wat is Nutri-Score? Zacht en vol van smaak Om op elk moment lekker van te genieten. Vega,"https://www.ah.nl/producten/product/wi1518/ah-volle-yoghurt
",https://static.ah.nl/dam/product/AHI_43545239383331303738?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Yoghurt en kwark/Yoghurt/Yoghurt naturel/Volle yoghurt",Albert Heijn
De Zaanse Hoeve Magere yoghurt,1.19,1.19,null,Wat is Nutri-Score? Begin je dag goed met magere yoghurt van De Zaanse Hoeve. Fris van smaak Lekker op ieder moment van de dag Extra lekker met ontbijtgranen en vers fruit PrijsfavorietVegaUit Nederland,"https://www.ah.nl/producten/product/wi1519/de-zaanse-hoeve-magere-yoghurt
",https://static.ah.nl/dam/product/AHI_43545239393239303832?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Yoghurt en kwark/Yoghurt/Yoghurt naturel/Magere yoghurt",Albert Heijn
AH Verse scharreleieren M,2.79,2.79,null,Wat is Nutri-Score? Verpakking met 6 scharreleieren klasse M Beter Leven Keurmerk 1 Ster VegaUit Nederland,"https://www.ah.nl/producten/product/wi1521/ah-verse-scharreleieren-m
",https://static.ah.nl/dam/product/AHI_43545239393131303634?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Eieren/Scharreleieren",Albert Heijn
AH Volle melk,1.49,1.49,null,"Wat is Nutri-Score? Verse Volle melk Lekker vol van smaak Weidemelk keurmerk: koeien die minimaal 120 dagen, 6uur per dag in de wei lopen Vega","https://www.ah.nl/producten/product/wi1524/ah-volle-melk
",https://static.ah.nl/dam/product/AHI_43545239383239353731?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Melk/Volle melk",Albert Heijn
AH Halfvolle melk,1.45,1.45,null,"Verse halfvolle melk voor iedere dag. Een natuurlijke bron van calcium. Weidemelk keurmerk: koeien die minimaal 120 dagen, 6 uur per dag in de wei lopen Lekker met ontbijtgranen Vega","https://www.ah.nl/producten/product/wi1525/ah-halfvolle-melk
",https://static.ah.nl/dam/product/AHI_43545239383239353733?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Melk/Halfvolle melk",Albert Heijn
AH Frituurvet,4.79,4.79,null,Bakt goudbruin en krokant Plantaardig Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan,"https://www.ah.nl/producten/product/wi1526/ah-frituurvet
",https://static.ah.nl/dam/product/AHI_434d50303239343633?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Olie en frituurvet/Frituurvet, frituurolie",Albert Heijn
AH Verse scharreleieren L,4.19,4.19,null,Wat is Nutri-Score? Verpakking met 10 scharreleieren klasse L Beter Leven keurmerk 1 ster VegaUit Nederland,"https://www.ah.nl/producten/product/wi1530/ah-verse-scharreleieren-l
",https://static.ah.nl/dam/product/AHI_43545239393131303836?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Eieren/Scharreleieren",Albert Heijn
AH Roomboter ongezouten,1.75,1.75,null,Wat is Nutri-Score? Vol en romig van smaak Van de beste zuivel Vega,"https://www.ah.nl/producten/product/wi1531/ah-roomboter-ongezouten
",https://static.ah.nl/dam/product/AHI_43545239393039393836?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Boter/Boter voor de keuken/Ongezouten roomboter",Albert Heijn
AH Soepballetjes,0.81,0.81,null,AH Soepballetjes zijn gegaard in bouillon en op smaak gebracht met peper en nootmuskaat. Voeg de soepballetjes op het laatste moment toe aan de soep en verwarm ze ca. 2 minuten mee. Maakt je zelfgemaakte soep compleet Buiten de koeling te bewaren dus altijd handig om in huis te hebben Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi1536/ah-soepballetjes
",https://static.ah.nl/dam/product/AHI_43545239353934313330?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Vleesconserven/Soepballetjes (conserven)",Albert Heijn
AH Leverpastei,1.15,1.15,null,"Smeuïge leverpastei. Lekker op de boterham, kinderen zijn er dol op 3-pack. Met 1 ster van Beter leven keurmerk vlees. Voor een beter dierenwelzijn Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet","https://www.ah.nl/producten/product/wi1537/ah-leverpastei
",https://static.ah.nl/dam/product/AHI_43545239383939363036?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Vleesconserven/Smeerpastei, smac",Albert Heijn
AH Cocktailworstjes,2.29,2.29,null,"Heerlijke stevige, sappige, cocktailworstjes. Ideale partysnack Snel klaar. Koud ook lekker.","https://www.ah.nl/producten/product/wi1538/ah-cocktailworstjes
",https://static.ah.nl/dam/product/AHI_43545239383535303638?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Vleesconserven/Cocktailworstjes",Albert Heijn
AH Varkens knakworst,1.49,1.49,null,"Heerlijke stevige, sappige, knakworsten. Snel klaar. Lekker op een broodje of als snack. Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet","https://www.ah.nl/producten/product/wi1539/ah-varkens-knakworst
",https://static.ah.nl/dam/product/AHI_43545239393332383134?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Vleesconserven/Knakworst",Albert Heijn
AH Kalfsragout,1.59,1.59,null,"Heerlijk rijkgevulde, romige kalfsragout. Met 1 ster Beter Leven keurmerk kalfsvlees Serveer in (kant-en-klare) ragoutbakjes of met brood Prijsfavoriet","https://www.ah.nl/producten/product/wi1542/ah-kalfsragout
",https://static.ah.nl/dam/product/AHI_434d50303231393930?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Vlees, kip, vis, vega/Rookworst, ragout/Ragout",Albert Heijn
AH Kipragout,1.39,1.39,null,"Heerlijk rijkgevulde, romige kipragout. Rijkgevuld met kippenvlees Ook lekker met rijst, in een wrap of op toast Met 1 ster Beter Leven keurmerk kippenvlees Serveer in (kant-en-klare) ragoutbakjes of met brood Prijsfavoriet","https://www.ah.nl/producten/product/wi1545/ah-kipragout
",https://static.ah.nl/dam/product/AHI_434d50313239383935?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Vlees, kip, vis, vega/Rookworst, ragout/Ragout",Albert Heijn
Campina Biologisch volle boeren yoghurt,2.25,2.25,null,"Proef de romige, pure smaak van Campina biologische volle boeren yoghurt. Met liefde en zorg gemaakt door Nederlandse boeren. En dat proef je! Rijke, pure smaak 100% Nederlandse weidemelk waarbij de koeien lekker veel buiten lopen 100% klimaatneutrale verpakking Bron van calcium voor sterke botten en tanden Biologisch","https://www.ah.nl/producten/product/wi1557/campina-biologisch-volle-boeren-yoghurt
",https://static.ah.nl/dam/product/AHI_43545239373936313531?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Yoghurt en kwark/Yoghurt/Yoghurt naturel/Volle yoghurt",Albert Heijn
AH Ontbijtspek,3.25,3.25,null,"Wat is Nutri-Score? Rauw, licht gezouten en gerookt ontbijtspek. Lekker op een broodje of om samen met een eitje in de pan te bakken. Doet het ook goed op een wrap met kip en sla Beter Leven Keurmerk 1 ster Lekker op roggebrood of om uit te bakken Prijsfavoriet","https://www.ah.nl/producten/product/wi1565/ah-ontbijtspek
",https://static.ah.nl/dam/product/AHI_43545239393132353539?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Kaas, vleeswaren, tapas/Vleeswaren/Voorverpakt/Plakken spek (voorverpakt)",Albert Heijn
AH Smeuïge pindakaas met stukjes noot,2.39,2.39,null,Lekker smeuïg met stukjes pinda Rijk aan vitamine E Vegan,"https://www.ah.nl/producten/product/wi1581/ah-smeuige-pindakaas-met-stukjes-noot
",https://static.ah.nl/dam/product/AHI_434d50303830343730?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Ontbijtgranen en beleg/Zoet broodbeleg/Pindakaas,Albert Heijn
AH Smeuïge pindakaas,2.39,2.39,null,AH Pindakaas is een heerlijke smeuïge pindakaas vol van smaak. Heerlijk zacht en makkelijk smeerbaar Rijk aan vitamine e Vegan,"https://www.ah.nl/producten/product/wi1589/ah-smeuige-pindakaas
",https://static.ah.nl/dam/product/AHI_43545239383930343039?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Ontbijtgranen en beleg/Zoet broodbeleg/Pindakaas,Albert Heijn
AH Rinse appelstroop,1.19,1.19,null,Heerlijk voor op de boterham of pannenkoek! Van nature rijk aan ijzer Bereid met veel frisse appels Ook lekker in combinatie met kaas en worst Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan,"https://www.ah.nl/producten/product/wi1593/ah-rinse-appelstroop
",https://static.ah.nl/dam/product/AHI_43545239383637333138?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Bakproducten/Appelstroop, perenstroop",Albert Heijn
AH Hagelslag mix,2.09,2.09,null,"Jouw cupcake, toetje of ijsje wordt nog feestelijker en lekkerder met AH Hagelslag. Deze hagelslag bestaat uit een mix van 50% purechocoladehagelslag en 50% witte hagelslag. Heel Nederland strooit. Kijk, ontdek en proef Met Rainforest Alliance gecertificeerde cacao Vega","https://www.ah.nl/producten/product/wi1606/ah-hagelslag-mix
",https://static.ah.nl/dam/product/AHI_43545239393031303034?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Ontbijtgranen en beleg/Zoet broodbeleg/Hagelslag en vlokken/Hagelslag,Albert Heijn
AH Hagelslag melk,2.09,2.09,null,Van melkchocolade Met de beste kwaliteit cacao Vega,"https://www.ah.nl/producten/product/wi1607/ah-hagelslag-melk
",https://static.ah.nl/dam/product/AHI_43545239383731383630?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Ontbijtgranen en beleg/Zoet broodbeleg/Hagelslag en vlokken/Hagelslag,Albert Heijn
AH Hagelslag puur,2.09,2.09,null,"Jouw cupcake, toetje of ijsje wordt nog feestelijker en lekkerder met AH Hagelslag. Deze hagelslag is gemaakt van pure chocolade. Heel Nederland strooit. Kijk, ontdek en proef Met Rainforest Alliance gecertificeerde cacao Vega","https://www.ah.nl/producten/product/wi1608/ah-hagelslag-puur
",https://static.ah.nl/dam/product/AHI_43545239393031303031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Ontbijtgranen en beleg/Zoet broodbeleg/Hagelslag en vlokken/Hagelslag,Albert Heijn
AH Frans stokbrood,1.09,1.09,null,"Bak thuis zelf vers Frans stokbrood af als knapperig onderdeel van elke maaltijd. Lekker bij het ontbijt of de lunch, maar ook bij een feestje of BBQ. Klaar in 8-10 minuten Altijd vers op tafel, op elk moment van de dag VeganZelf afbakken","https://www.ah.nl/producten/product/wi1622/ah-frans-stokbrood
",https://static.ah.nl/dam/product/AHI_43545239383735353536?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Bakkerij en banket/Afbakbrood/Afbakstokbrood,Albert Heijn
AH Partymix,1.99,1.99,null,"Voor een feestelijk, gevarieerd ontbijt of brunch. Voor het hele gezin 12 stuks PrijsfavorietVegaZelf afbakken","https://www.ah.nl/producten/product/wi1623/ah-partymix
",https://static.ah.nl/dam/product/AHI_43545239383733313531?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Bakkerij en banket/Afbakbrood/Afbakbroodjes mix,Albert Heijn
AH Beschuit naturel,0.49,0.49,null,"Lekker vezelrijk en knapperig beschuit. Beleg bijvoorbeeld met een plakje kaas, muisjes of jam. Met scharrelei Lekker bros Naturel Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega","https://www.ah.nl/producten/product/wi1624/ah-beschuit-naturel
",https://static.ah.nl/dam/product/AHI_43545239363035303238?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Ontbijtgranen en beleg/Beschuiten/Beschuit,Albert Heijn
AH Volkoren beschuit,0.59,0.59,null,"Lekker knapperig volkoren beschuit met tarwebloem. Beleg bijvoorbeeld met een plakje kaas, muisjes of jam Lekker bros Volkoren met tarwebloem PrijsfavorietVega","https://www.ah.nl/producten/product/wi1625/ah-volkoren-beschuit
",https://static.ah.nl/dam/product/AHI_43545239363332393339?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Ontbijtgranen en beleg/Beschuiten/Beschuit,Albert Heijn
AH Roomboter croissants,1.29,1.29,null,Luchtige roomboter croissants Volgens Frans recept Met roomboter Luchtig 4x45g Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegaZelf afbakken,"https://www.ah.nl/producten/product/wi1628/ah-roomboter-croissants
",https://static.ah.nl/dam/product/AHI_43545239383836393737?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Bakkerij en banket/Afbakbrood/Croissants/Afbak croissants,Albert Heijn
Crodino Biondo 6-pack,7.99,7.99,null,"Een écht aperitief drankje, maar wel zonder alcohol Serveer gekoeld en geschonken over een blokje ijs is een tumbler of flûte Vegan","https://www.ah.nl/producten/product/wi1638/crodino-crodino-8-pack
",https://static.ah.nl/dam/product/AHI_43545239393232303733?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Bier en aperitieven/Aperitieven/Alcoholvrije aperitieven,Albert Heijn
Pickwick Earl grey zwarte thee meerkops,1.99,1.99,null,"Theesoort: zwarte thee Licht en fris van smaak, met de karakteristieke smaak van bergamot Voor het maken van een pot thee Vegan","https://www.ah.nl/producten/product/wi1639/pickwick-earl-grey-zwarte-thee-meerkops
",https://static.ah.nl/dam/product/AHI_43545239373932323138?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Thee/Zwarte thee/Zwarte thee meerkops",Albert Heijn
Agio Mehari's java yellow,8.90,8.90,null,,"https://www.ah.nl/producten/product/wi1660/agio-mehari-s-java-yellow
",https://static.ah.nl/__assets/zoeken/assets/0ecc1476.svg,"Home/Producten/Koken, tafelen, vrije tijd/Tabak/Sigaren",Albert Heijn
La Paz Wilde cigarillos,9.30,9.30,null,,"https://www.ah.nl/producten/product/wi1661/la-paz-wilde-cigarillos
",https://static.ah.nl/__assets/zoeken/assets/0ecc1476.svg,"Home/Producten/Koken, tafelen, vrije tijd/Tabak/Sigaren",Albert Heijn
Nescafé Espresso original oploskoffie,2.69,2.69,null,Bij deze Nescafe koffie hoeft u alleen 60ml heet water toe te voegen Geniet thuis van specials uit de koffiebar De koffiebonen zijn verantwoord geteeld met duurzame landbouwtechnieken Handige koffiezakjes met oplosbare koffie om overal volop van te genieten Vegan,"https://www.ah.nl/producten/product/wi1706/nescafe-espresso-original-oploskoffie
",https://static.ah.nl/dam/product/AHI_43545239373230303439?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Frisdrank, sappen, koffie, thee/Koffie/Oploskoffie/Oploskoffie (regular)",Albert Heijn
Canei Bianco,3.99,3.99,null,"Kleur, smaak: Wit, lichtzoet Druivenras: Trebbiano Land, streek: Italie Lekker bij: Saladekaas Bekroond: Prijswinnaar","https://www.ah.nl/producten/product/wi1753/canei-bianco
",https://static.ah.nl/dam/product/AHI_43545239383030333538?revLabel=5&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Wijn en bubbels/Mousserende wijn/Mousserend overig,Albert Heijn
